,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
405,275368,80,BlockedShot,0.7730000305175782,0.44299999237060544,0.020305879414081573,Mohamed Salah,a,1250,SetPiece,2018,LeftFoot,9437,West Ham,Liverpool,1,1,2019-02-04 20:00:00,,None
406,275488,9,MissedShots,0.8430000305175781,0.325,0.03934609517455101,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9455,Liverpool,Bournemouth,3,0,2019-02-09 15:00:00,Fabinho,Pass
407,275490,12,SavedShot,0.7869999694824219,0.3120000076293945,0.02349616214632988,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9455,Liverpool,Bournemouth,3,0,2019-02-09 15:00:00,Georginio Wijnaldum,Pass
408,275494,28,MissedShots,0.9409999847412109,0.6959999847412109,0.03306224197149277,Mohamed Salah,h,1250,FromCorner,2018,LeftFoot,9455,Liverpool,Bournemouth,3,0,2019-02-09 15:00:00,Fabinho,Cross
409,275496,44,SavedShot,0.815,0.53,0.05796993896365166,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9455,Liverpool,Bournemouth,3,0,2019-02-09 15:00:00,,None
410,275499,47,Goal,0.875,0.4209999847412109,0.4207320511341095,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9455,Liverpool,Bournemouth,3,0,2019-02-09 15:00:00,Roberto Firmino,Pass
411,275504,59,BlockedShot,0.805,0.3609999847412109,0.028314463794231415,Mohamed Salah,h,1250,SetPiece,2018,LeftFoot,9455,Liverpool,Bournemouth,3,0,2019-02-09 15:00:00,James Milner,Pass
412,275508,75,ShotOnPost,0.909000015258789,0.34900001525878904,0.11203382164239883,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9455,Liverpool,Bournemouth,3,0,2019-02-09 15:00:00,Roberto Firmino,Pass
413,275829,15,MissedShots,0.8080000305175781,0.4779999923706055,0.14504380524158478,Mohamed Salah,a,1250,DirectFreekick,2018,LeftFoot,9459,Manchester United,Liverpool,0,0,2019-02-24 14:05:00,,Standard
414,276044,22,MissedShots,0.8109999847412109,0.33799999237060546,0.055034536868333817,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9476,Liverpool,Watford,5,0,2019-02-27 20:00:00,James Milner,Pass
415,276045,27,SavedShot,0.8,0.40400001525878904,0.07302061468362808,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9476,Liverpool,Watford,5,0,2019-02-27 20:00:00,,TakeOn
416,276046,36,SavedShot,0.9419999694824219,0.3039999961853027,0.09436935186386108,Mohamed Salah,h,1250,OpenPlay,2018,RightFoot,9476,Liverpool,Watford,5,0,2019-02-27 20:00:00,Trent Alexander-Arnold,Chipped
417,276049,48,BlockedShot,0.8519999694824218,0.35400001525878905,0.055586546659469604,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9476,Liverpool,Watford,5,0,2019-02-27 20:00:00,,None
418,276336,14,SavedShot,0.8519999694824218,0.3659999847412109,0.06742341071367264,Mohamed Salah,a,1250,OpenPlay,2018,LeftFoot,9483,Everton,Liverpool,0,0,2019-03-03 16:15:00,Trent Alexander-Arnold,Pass
419,276337,27,SavedShot,0.9359999847412109,0.3609999847412109,0.3556040823459625,Mohamed Salah,a,1250,OpenPlay,2018,LeftFoot,9483,Everton,Liverpool,0,0,2019-03-03 16:15:00,Fabinho,Pass
420,284931,30,MissedShots,0.8619999694824219,0.37099998474121093,0.07791071385145187,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9490,Liverpool,Burnley,4,2,2019-03-10 12:00:00,Trent Alexander-Arnold,Chipped
421,284934,50,MissedShots,0.7919999694824219,0.34200000762939453,0.02846500091254711,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9490,Liverpool,Burnley,4,2,2019-03-10 12:00:00,Adam Lallana,Pass
422,284935,54,BlockedShot,0.7809999847412109,0.47,0.01020865235477686,Mohamed Salah,h,1250,FromCorner,2018,LeftFoot,9490,Liverpool,Burnley,4,2,2019-03-10 12:00:00,Virgil van Dijk,Chipped
423,284941,75,BlockedShot,0.750999984741211,0.3840000152587891,0.019525617361068726,Mohamed Salah,h,1250,FromCorner,2018,LeftFoot,9490,Liverpool,Burnley,4,2,2019-03-10 12:00:00,Adam Lallana,Pass
424,284945,87,SavedShot,0.8909999847412109,0.5429999923706055,0.14101944863796234,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9490,Liverpool,Burnley,4,2,2019-03-10 12:00:00,Sadio Mané,Pass
425,286751,3,MissedShots,0.924000015258789,0.33099998474121095,0.06178684160113335,Mohamed Salah,a,1250,OpenPlay,2018,RightFoot,9502,Fulham,Liverpool,1,2,2019-03-17 14:15:00,,None
426,286756,27,SavedShot,0.7430000305175781,0.33099998474121095,0.019809013232588768,Mohamed Salah,a,1250,OpenPlay,2018,LeftFoot,9502,Fulham,Liverpool,1,2,2019-03-17 14:15:00,Fabinho,Chipped
427,286769,79,SavedShot,0.92,0.31,0.05039328709244728,Mohamed Salah,a,1250,OpenPlay,2018,LeftFoot,9502,Fulham,Liverpool,1,2,2019-03-17 14:15:00,James Milner,Chipped
428,286772,86,SavedShot,0.8780000305175781,0.595999984741211,0.4304029941558838,Mohamed Salah,a,1250,OpenPlay,2018,LeftFoot,9502,Fulham,Liverpool,1,2,2019-03-17 14:15:00,Sadio Mané,Pass
429,286773,88,MissedShots,0.799000015258789,0.3509999847412109,0.04264608398079872,Mohamed Salah,a,1250,OpenPlay,2018,LeftFoot,9502,Fulham,Liverpool,1,2,2019-03-17 14:15:00,,None
430,288233,3,MissedShots,0.8030000305175782,0.355,0.03311547636985779,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9510,Liverpool,Tottenham,2,1,2019-03-31 15:30:00,Sadio Mané,Pass
431,288248,58,BlockedShot,0.8469999694824218,0.5220000076293946,0.12222795933485031,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9510,Liverpool,Tottenham,2,1,2019-03-31 15:30:00,Roberto Firmino,Pass
432,288250,68,MissedShots,0.7680000305175781,0.38299999237060545,0.030186567455530167,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9510,Liverpool,Tottenham,2,1,2019-03-31 15:30:00,Trent Alexander-Arnold,Pass
433,288252,71,MissedShots,0.92,0.4490000152587891,0.05773027986288071,Mohamed Salah,h,1250,OpenPlay,2018,Head,9510,Liverpool,Tottenham,2,1,2019-03-31 15:30:00,Georginio Wijnaldum,Aerial
434,288257,89,SavedShot,0.9630000305175781,0.39099998474121095,0.046032700687646866,Mohamed Salah,h,1250,FromCorner,2018,Head,9510,Liverpool,Tottenham,2,1,2019-03-31 15:30:00,Trent Alexander-Arnold,Cross
435,291732,22,BlockedShot,0.889000015258789,0.62,0.04333335906267166,Mohamed Salah,a,1250,FromCorner,2018,LeftFoot,9520,Southampton,Liverpool,1,3,2019-04-05 20:00:00,Andrew Robertson,Cross
436,291752,79,Goal,0.8440000152587891,0.5309999847412109,0.11727087199687958,Mohamed Salah,a,1250,OpenPlay,2018,LeftFoot,9520,Southampton,Liverpool,1,3,2019-04-05 20:00:00,Jordan Henderson,BallRecovery
437,294274,5,SavedShot,0.904000015258789,0.45099998474121095,0.10789059102535248,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9531,Liverpool,Chelsea,2,0,2019-04-14 16:30:00,Sadio Mané,Cross
438,294275,16,BlockedShot,0.8590000152587891,0.35700000762939454,0.0531671904027462,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9531,Liverpool,Chelsea,2,0,2019-04-14 16:30:00,Roberto Firmino,Pass
439,294284,52,Goal,0.7769999694824219,0.28299999237060547,0.022224420681595802,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9531,Liverpool,Chelsea,2,0,2019-04-14 16:30:00,Virgil van Dijk,Chipped
440,294289,64,SavedShot,0.86,0.28899999618530275,0.05277614668011665,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9531,Liverpool,Chelsea,2,0,2019-04-14 16:30:00,Sadio Mané,Pass
441,294290,70,BlockedShot,0.86,0.41200000762939454,0.04537307471036911,Mohamed Salah,h,1250,FromCorner,2018,LeftFoot,9531,Liverpool,Chelsea,2,0,2019-04-14 16:30:00,Roberto Firmino,Pass
442,296005,33,SavedShot,0.889000015258789,0.36900001525878906,0.3392025828361511,Mohamed Salah,a,1250,OpenPlay,2018,LeftFoot,9544,Cardiff,Liverpool,0,2,2019-04-21 16:00:00,Jordan Henderson,TakeOn
443,296012,49,SavedShot,0.7430000305175781,0.47,0.019115248695015907,Mohamed Salah,a,1250,OpenPlay,2018,LeftFoot,9544,Cardiff,Liverpool,0,2,2019-04-21 16:00:00,Sadio Mané,Pass
444,296020,65,MissedShots,0.850999984741211,0.5329999923706055,0.10101664811372757,Mohamed Salah,a,1250,OpenPlay,2018,LeftFoot,9544,Cardiff,Liverpool,0,2,2019-04-21 16:00:00,Sadio Mané,Pass
445,296023,89,SavedShot,0.909000015258789,0.44599998474121094,0.13852789998054504,Mohamed Salah,a,1250,OpenPlay,2018,LeftFoot,9544,Cardiff,Liverpool,0,2,2019-04-21 16:00:00,Roberto Firmino,Pass
446,297128,1,SavedShot,0.875,0.28899999618530275,0.042368948459625244,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9551,Liverpool,Huddersfield,5,0,2019-04-26 20:00:00,Jordan Henderson,Pass
447,297132,14,MissedShots,0.9,0.3729999923706055,0.08957267552614212,Mohamed Salah,h,1250,OpenPlay,2018,RightFoot,9551,Liverpool,Huddersfield,5,0,2019-04-26 20:00:00,,None
448,297135,27,MissedShots,0.784000015258789,0.27299999237060546,0.030436325818300247,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9551,Liverpool,Huddersfield,5,0,2019-04-26 20:00:00,Daniel Sturridge,Pass
449,297138,45,Goal,0.855,0.40200000762939453,0.31008967757225037,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9551,Liverpool,Huddersfield,5,0,2019-04-26 20:00:00,Trent Alexander-Arnold,Chipped
450,297142,61,MissedShots,0.745999984741211,0.710999984741211,0.02478245086967945,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9551,Liverpool,Huddersfield,5,0,2019-04-26 20:00:00,Andrew Robertson,TakeOn
451,297146,73,BlockedShot,0.7530000305175781,0.5220000076293946,0.0233922116458416,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9551,Liverpool,Huddersfield,5,0,2019-04-26 20:00:00,,None
452,297150,82,Goal,0.955999984741211,0.49700000762939456,0.7518033981323242,Mohamed Salah,h,1250,OpenPlay,2018,RightFoot,9551,Liverpool,Huddersfield,5,0,2019-04-26 20:00:00,Andrew Robertson,Pass
453,297151,90,MissedShots,0.8959999847412109,0.30700000762939456,0.11588068306446075,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9551,Liverpool,Huddersfield,5,0,2019-04-26 20:00:00,Alex Oxlade-Chamberlain,TakeOn
454,299598,10,MissedShots,0.9540000152587891,0.3629999923706055,0.04871396720409393,Mohamed Salah,a,1250,OpenPlay,2018,LeftFoot,9559,Newcastle United,Liverpool,2,3,2019-05-04 18:45:00,Andrew Robertson,Cross
455,299599,12,BlockedShot,0.91,0.3840000152587891,0.0729554146528244,Mohamed Salah,a,1250,OpenPlay,2018,RightFoot,9559,Newcastle United,Liverpool,2,3,2019-05-04 18:45:00,Sadio Mané,Cross
456,299607,27,Goal,0.8969999694824219,0.47200000762939454,0.09475221484899521,Mohamed Salah,a,1250,OpenPlay,2018,RightFoot,9559,Newcastle United,Liverpool,2,3,2019-05-04 18:45:00,Trent Alexander-Arnold,Cross
457,299612,47,MissedShots,0.8490000152587891,0.34799999237060547,0.07123533636331558,Mohamed Salah,a,1250,OpenPlay,2018,RightFoot,9559,Newcastle United,Liverpool,2,3,2019-05-04 18:45:00,Daniel Sturridge,Pass
458,301354,19,BlockedShot,0.8680000305175781,0.5459999847412109,0.13836000859737396,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9571,Liverpool,Wolverhampton Wanderers,2,0,2019-05-12 14:00:00,,TakeOn
459,301356,33,MissedShots,0.840999984741211,0.425,0.04860910773277283,Mohamed Salah,h,1250,FromCorner,2018,LeftFoot,9571,Liverpool,Wolverhampton Wanderers,2,0,2019-05-12 14:00:00,,None
460,301366,72,BlockedShot,0.889000015258789,0.425,0.12490452080965042,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9571,Liverpool,Wolverhampton Wanderers,2,0,2019-05-12 14:00:00,Sadio Mané,Pass
461,301368,80,BlockedShot,0.8290000152587891,0.435,0.07120713591575623,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9571,Liverpool,Wolverhampton Wanderers,2,0,2019-05-12 14:00:00,,None
462,301371,86,SavedShot,0.8,0.6609999847412109,0.04860997200012207,Mohamed Salah,h,1250,OpenPlay,2018,LeftFoot,9571,Liverpool,Wolverhampton Wanderers,2,0,2019-05-12 14:00:00,Sadio Mané,Pass
463,309898,18,Goal,0.9330000305175781,0.36700000762939455,0.3668168783187866,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11643,Liverpool,Norwich,4,1,2019-08-09 20:00:00,Roberto Firmino,Pass
464,309908,53,MissedShots,0.88,0.3390000152587891,0.07799225300550461,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11643,Liverpool,Norwich,4,1,2019-08-09 20:00:00,Fabinho,BallRecovery
465,310445,32,MissedShots,0.9390000152587891,0.720999984741211,0.04174170270562172,Mohamed Salah,a,1250,OpenPlay,2019,LeftFoot,11658,Southampton,Liverpool,1,2,2019-08-17 15:00:00,Alex Oxlade-Chamberlain,Chipped
466,310449,49,BlockedShot,0.8009999847412109,0.31,0.07119983434677124,Mohamed Salah,a,1250,DirectFreekick,2019,LeftFoot,11658,Southampton,Liverpool,1,2,2019-08-17 15:00:00,,Standard
467,310454,55,SavedShot,0.9230000305175782,0.35700000762939454,0.30078256130218506,Mohamed Salah,a,1250,OpenPlay,2019,LeftFoot,11658,Southampton,Liverpool,1,2,2019-08-17 15:00:00,Sadio Mané,Chipped
468,312712,38,MissedShots,0.875,0.29200000762939454,0.04510994628071785,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11670,Liverpool,Arsenal,3,1,2019-08-24 17:30:00,Trent Alexander-Arnold,Pass
469,312718,48,Goal,0.885,0.5,0.7611688375473022,Mohamed Salah,h,1250,Penalty,2019,LeftFoot,11670,Liverpool,Arsenal,3,1,2019-08-24 17:30:00,,Standard
470,312719,50,BlockedShot,0.8069999694824219,0.25799999237060545,0.03201932832598686,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11670,Liverpool,Arsenal,3,1,2019-08-24 17:30:00,Sadio Mané,Chipped
471,312724,55,MissedShots,0.9469999694824218,0.525,0.5426524877548218,Mohamed Salah,h,1250,OpenPlay,2019,Head,11670,Liverpool,Arsenal,3,1,2019-08-24 17:30:00,Andrew Robertson,Cross
472,312725,58,Goal,0.8569999694824219,0.34900001525878904,0.22072263062000275,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11670,Liverpool,Arsenal,3,1,2019-08-24 17:30:00,Fabinho,TakeOn
473,316005,4,SavedShot,0.87,0.3270000076293945,0.06001817062497139,Mohamed Salah,a,1250,OpenPlay,2019,LeftFoot,11680,Burnley,Liverpool,0,3,2019-08-31 17:30:00,Sadio Mané,Pass
474,316016,59,BlockedShot,0.855999984741211,0.4520000076293945,0.08656314760446548,Mohamed Salah,a,1250,SetPiece,2019,LeftFoot,11680,Burnley,Liverpool,0,3,2019-08-31 17:30:00,Trent Alexander-Arnold,Pass
475,316017,60,SavedShot,0.8109999847412109,0.5070000076293946,0.10465391725301743,Mohamed Salah,a,1250,OpenPlay,2019,RightFoot,11680,Burnley,Liverpool,0,3,2019-08-31 17:30:00,Fabinho,BallRecovery
476,317029,25,BlockedShot,0.88,0.6880000305175781,0.0299215205013752,Mohamed Salah,h,1250,OpenPlay,2019,RightFoot,11683,Liverpool,Newcastle United,3,1,2019-09-14 11:30:00,Trent Alexander-Arnold,Cross
477,317041,61,BlockedShot,0.89,0.5629999923706055,0.12823745608329773,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11683,Liverpool,Newcastle United,3,1,2019-09-14 11:30:00,Roberto Firmino,Pass
478,317048,71,Goal,0.9290000152587891,0.615,0.3955729007720947,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11683,Liverpool,Newcastle United,3,1,2019-09-14 11:30:00,Roberto Firmino,Pass
479,321267,38,BlockedShot,0.8780000305175781,0.365,0.10243978351354599,Mohamed Salah,a,1250,OpenPlay,2019,LeftFoot,11701,Chelsea,Liverpool,1,2,2019-09-22 15:30:00,Trent Alexander-Arnold,Chipped
480,322358,25,MissedShots,0.8640000152587891,0.31,0.04335850849747658,Mohamed Salah,a,1250,OpenPlay,2019,LeftFoot,11703,Sheffield United,Liverpool,0,1,2019-09-28 11:30:00,,None
481,322373,71,SavedShot,0.85,0.415,0.117874875664711,Mohamed Salah,a,1250,OpenPlay,2019,LeftFoot,11703,Sheffield United,Liverpool,0,1,2019-09-28 11:30:00,,TakeOn
482,322374,77,SavedShot,0.889000015258789,0.5629999923706055,0.4135199785232544,Mohamed Salah,a,1250,OpenPlay,2019,LeftFoot,11703,Sheffield United,Liverpool,0,1,2019-09-28 11:30:00,,None
483,322379,89,BlockedShot,0.865999984741211,0.40400001525878904,0.16210320591926575,Mohamed Salah,a,1250,OpenPlay,2019,LeftFoot,11703,Sheffield United,Liverpool,0,1,2019-09-28 11:30:00,Fabinho,TakeOn
484,324090,3,SavedShot,0.909000015258789,0.26399999618530273,0.037874553352594376,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11715,Liverpool,Leicester,2,1,2019-10-05 15:00:00,,None
485,324098,45,BlockedShot,0.9380000305175781,0.46099998474121096,0.1326960325241089,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11715,Liverpool,Leicester,2,1,2019-10-05 15:00:00,Trent Alexander-Arnold,Foul
486,324097,45,SavedShot,0.9569999694824218,0.46599998474121096,0.63581383228302,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11715,Liverpool,Leicester,2,1,2019-10-05 15:00:00,,None
487,324099,53,BlockedShot,0.8080000305175781,0.2610000038146973,0.05909424647688866,Mohamed Salah,h,1250,DirectFreekick,2019,LeftFoot,11715,Liverpool,Leicester,2,1,2019-10-05 15:00:00,,Standard
488,324100,56,BlockedShot,0.825,0.509000015258789,0.08572361618280411,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11715,Liverpool,Leicester,2,1,2019-10-05 15:00:00,Sadio Mané,Pass
489,328005,20,SavedShot,0.7909999847412109,0.40599998474121096,0.030692685395479202,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11736,Liverpool,Tottenham,2,1,2019-10-27 16:30:00,Sadio Mané,HeadPass
490,328008,26,SavedShot,0.8230000305175781,0.48400001525878905,0.047991931438446045,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11736,Liverpool,Tottenham,2,1,2019-10-27 16:30:00,Roberto Firmino,Pass
491,328012,29,BlockedShot,0.8830000305175781,0.3970000076293945,0.06347057223320007,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11736,Liverpool,Tottenham,2,1,2019-10-27 16:30:00,Jordan Henderson,HeadPass
492,328020,53,SavedShot,0.8680000305175781,0.5840000152587891,0.07597044855356216,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11736,Liverpool,Tottenham,2,1,2019-10-27 16:30:00,Fabinho,Chipped
493,328023,65,SavedShot,0.8909999847412109,0.3,0.05172974616289139,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11736,Liverpool,Tottenham,2,1,2019-10-27 16:30:00,Trent Alexander-Arnold,Pass
494,328024,69,MissedShots,0.8569999694824219,0.325,0.032683540135622025,Mohamed Salah,h,1250,FromCorner,2019,LeftFoot,11736,Liverpool,Tottenham,2,1,2019-10-27 16:30:00,Trent Alexander-Arnold,Cross
495,328027,74,Goal,0.885,0.5,0.7611688375473022,Mohamed Salah,h,1250,Penalty,2019,LeftFoot,11736,Liverpool,Tottenham,2,1,2019-10-27 16:30:00,,Standard
496,329245,17,SavedShot,0.9530000305175781,0.33599998474121096,0.06201261654496193,Mohamed Salah,a,1250,OpenPlay,2019,RightFoot,11744,Aston Villa,Liverpool,1,2,2019-11-02 15:00:00,Virgil van Dijk,Chipped
497,329250,42,MissedShots,0.8819999694824219,0.5279999923706055,0.1401357799768448,Mohamed Salah,a,1250,OpenPlay,2019,LeftFoot,11744,Aston Villa,Liverpool,1,2,2019-11-02 15:00:00,Sadio Mané,Pass
498,329254,55,MissedShots,0.795,0.3060000038146973,0.022954387590289116,Mohamed Salah,a,1250,OpenPlay,2019,LeftFoot,11744,Aston Villa,Liverpool,1,2,2019-11-02 15:00:00,Adam Lallana,Pass
499,329257,64,MissedShots,0.9680000305175781,0.4370000076293945,0.07564114779233932,Mohamed Salah,a,1250,OpenPlay,2019,Head,11744,Aston Villa,Liverpool,1,2,2019-11-02 15:00:00,,Aerial
500,331548,12,Goal,0.9130000305175782,0.39799999237060546,0.18465712666511536,Mohamed Salah,h,1250,OpenPlay,2019,Head,11755,Liverpool,Manchester City,3,1,2019-11-10 16:30:00,Andrew Robertson,Cross
501,331558,44,SavedShot,0.7780000305175782,0.5359999847412109,0.03921619430184364,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11755,Liverpool,Manchester City,3,1,2019-11-10 16:30:00,Roberto Firmino,Pass
502,331568,63,BlockedShot,0.9219999694824219,0.34700000762939454,0.10729052126407623,Mohamed Salah,h,1250,OpenPlay,2019,RightFoot,11755,Liverpool,Manchester City,3,1,2019-11-10 16:30:00,Sadio Mané,Pass
503,333656,57,MissedShots,0.840999984741211,0.575999984741211,0.09740857779979706,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11776,Liverpool,Brighton,2,1,2019-11-30 15:00:00,Sadio Mané,Pass
504,333658,64,BlockedShot,0.9069999694824219,0.5129999923706055,0.1260070651769638,Mohamed Salah,h,1250,OpenPlay,2019,RightFoot,11776,Liverpool,Brighton,2,1,2019-11-30 15:00:00,,None
505,335672,6,SavedShot,0.8969999694824219,0.31799999237060544,0.06737235933542252,Mohamed Salah,a,1250,OpenPlay,2019,LeftFoot,11794,Bournemouth,Liverpool,0,3,2019-12-07 15:00:00,Joseph Gomez,Pass
506,335676,26,SavedShot,0.9630000305175781,0.3220000076293945,0.00825741607695818,Mohamed Salah,a,1250,OpenPlay,2019,Head,11794,Bournemouth,Liverpool,0,3,2019-12-07 15:00:00,Joseph Gomez,Cross
507,335684,47,MissedShots,0.9669999694824218,0.5540000152587891,0.5943102836608887,Mohamed Salah,a,1250,FromCorner,2019,LeftFoot,11794,Bournemouth,Liverpool,0,3,2019-12-07 15:00:00,Roberto Firmino,Rebound
508,335687,53,Goal,0.9,0.5879999923706055,0.4821346700191498,Mohamed Salah,a,1250,OpenPlay,2019,LeftFoot,11794,Bournemouth,Liverpool,0,3,2019-12-07 15:00:00,Naby Keita,Throughball
509,335690,68,SavedShot,0.865,0.34799999237060547,0.0984049141407013,Mohamed Salah,a,1250,OpenPlay,2019,LeftFoot,11794,Bournemouth,Liverpool,0,3,2019-12-07 15:00:00,Jordan Henderson,Chipped
510,336792,24,MissedShots,0.8859999847412109,0.30100000381469727,0.0499369315803051,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11808,Liverpool,Watford,2,0,2019-12-14 12:30:00,Roberto Firmino,TakeOn
511,336794,37,Goal,0.8490000152587891,0.59,0.09919023513793945,Mohamed Salah,h,1250,OpenPlay,2019,RightFoot,11808,Liverpool,Watford,2,0,2019-12-14 12:30:00,Sadio Mané,Pass
512,336798,48,BlockedShot,0.8469999694824218,0.4909999847412109,0.08706822246313095,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11808,Liverpool,Watford,2,0,2019-12-14 12:30:00,,None
513,336801,63,MissedShots,0.8580000305175781,0.26799999237060546,0.044575419276952744,Mohamed Salah,h,1250,OpenPlay,2019,RightFoot,11808,Liverpool,Watford,2,0,2019-12-14 12:30:00,Jordan Henderson,Chipped
514,336806,75,BlockedShot,0.8769999694824219,0.42700000762939455,0.12095055729150772,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11808,Liverpool,Watford,2,0,2019-12-14 12:30:00,James Milner,Pass
515,336808,83,SavedShot,0.904000015258789,0.4909999847412109,0.13030262291431427,Mohamed Salah,h,1250,OpenPlay,2019,RightFoot,11808,Liverpool,Watford,2,0,2019-12-14 12:30:00,,None
516,336811,89,Goal,0.9630000305175781,0.5790000152587891,0.4562203288078308,Mohamed Salah,h,1250,OpenPlay,2019,RightFoot,11808,Liverpool,Watford,2,0,2019-12-14 12:30:00,Divock Origi,Rebound
517,339675,4,MissedShots,0.8130000305175781,0.4779999923706055,0.06432198733091354,Mohamed Salah,a,1250,OpenPlay,2019,LeftFoot,11828,Leicester,Liverpool,0,4,2019-12-26 20:00:00,Roberto Firmino,Pass
518,339676,10,MissedShots,0.9630000305175781,0.754000015258789,0.1476587951183319,Mohamed Salah,a,1250,OpenPlay,2019,LeftFoot,11828,Leicester,Liverpool,0,4,2019-12-26 20:00:00,Naby Keita,TakeOn
519,339682,52,MissedShots,0.8780000305175781,0.31799999237060544,0.019073093309998512,Mohamed Salah,a,1250,FromCorner,2019,LeftFoot,11828,Leicester,Liverpool,0,4,2019-12-26 20:00:00,Sadio Mané,HeadPass
520,339685,68,BlockedShot,0.8159999847412109,0.43400001525878906,0.08553382009267807,Mohamed Salah,a,1250,OpenPlay,2019,LeftFoot,11828,Leicester,Liverpool,0,4,2019-12-26 20:00:00,Sadio Mané,Pass
521,339927,3,MissedShots,0.9159999847412109,0.42400001525878905,0.4237024188041687,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11836,Liverpool,Wolverhampton Wanderers,1,0,2019-12-29 16:30:00,Trent Alexander-Arnold,Pass
522,339930,20,SavedShot,0.8130000305175781,0.545,0.04309162124991417,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11836,Liverpool,Wolverhampton Wanderers,1,0,2019-12-29 16:30:00,Sadio Mané,HeadPass
523,351611,3,Goal,0.9209999847412109,0.555,0.4668187201023102,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11847,Liverpool,Sheffield United,2,0,2020-01-02 20:00:00,Andrew Robertson,Pass
524,351614,10,SavedShot,0.879000015258789,0.48200000762939454,0.11435233801603317,Mohamed Salah,h,1250,OpenPlay,2019,RightFoot,11847,Liverpool,Sheffield United,2,0,2020-01-02 20:00:00,Jordan Henderson,Chipped
525,351616,29,SavedShot,0.865,0.5879999923706055,0.08432171493768692,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11847,Liverpool,Sheffield United,2,0,2020-01-02 20:00:00,Trent Alexander-Arnold,Chipped
526,351618,32,BlockedShot,0.855,0.47200000762939454,0.11081220209598541,Mohamed Salah,h,1250,OpenPlay,2019,RightFoot,11847,Liverpool,Sheffield United,2,0,2020-01-02 20:00:00,Jordan Henderson,Pass
527,351629,68,SavedShot,0.8519999694824218,0.31,0.026391755789518356,Mohamed Salah,h,1250,OpenPlay,2019,LeftFoot,11847,Liverpool,Sheffield United,2,0,2020-01-02 20:00:00,,Rebound
528,351780,42,MissedShots,0.875,0.40599998474121096,0.09689494222402573,Mohamed Salah,a,1250,OpenPlay,2019,LeftFoot,11854,Tottenham,Liverpool,0,1,2020-01-11 17:30:00,,BallRecovery
